pasta,nome_final,cod_agrupador,titulo_produto,cor_nome,confianca,arquivo,url_original,id,dt_inclusao,duplicado
CHINELO/Chinelo Havaianas Star Wars 202425/star-brancopreto,90.png,2356813-STAR-BRANCOPRETO,Chinelo Havaianas Star Wars 2024/25,star-branco/preto,ALTA,12-chinelo-havaianas-brasil-logo-2024-25.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/05/produto/6729/12-chinelo-havaianas-brasil-logo-2024-25.png,6729,05/05/2025 11:20:45,
CHINELO/Chinelo Havaianas Star Wars 202425/star-brancopreto,91.png,2356813-STAR-BRANCOPRETO,Chinelo Havaianas Star Wars 2024/25,star-branco/preto,ALTA,13-chinelo-havaianas-brasil-logo-original-chinelo-havaianas-h-brasil-logo-2024-25-h-logo-azul-naval-33-34.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2026/01/produto/13137/13-chinelo-havaianas-brasil-logo-original-chinelo-havaianas-h-brasil-logo-2024-25-h-logo-azul-naval-33-34.png,13137,21/01/2026 15:36:22,
CHINELO/Chinelo Havaianas Star Wars 202425/star-brancopreto,92.png,2356813-STAR-BRANCOPRETO,Chinelo Havaianas Star Wars 2024/25,star-branco/preto,ALTA,13-chinelo-havaianas-brasil-logo-2024-25.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/05/produto/6730/13-chinelo-havaianas-brasil-logo-2024-25.png,6730,05/05/2025 11:20:46,
CHINELO/Chinelo Havaianas Star Wars 202425/star-brancopreto,93.png,2356813-STAR-BRANCOPRETO,Chinelo Havaianas Star Wars 2024/25,star-branco/preto,ALTA,14-chinelo-havaianas-brasil-logo-2024-25.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/05/produto/6731/14-chinelo-havaianas-brasil-logo-2024-25.png,6731,05/05/2025 11:20:46,
CHINELO/Chinelo Havaianas Star Wars 202425/star-brancopreto,94.png,2356813-STAR-BRANCOPRETO,Chinelo Havaianas Star Wars 2024/25,star-branco/preto,ALTA,15-chinelo-havaianas-brasil-logo-2024-25.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/05/produto/6732/15-chinelo-havaianas-brasil-logo-2024-25.png,6732,05/05/2025 11:20:46,
CHINELO/Chinelo Havaianas Star Wars 202425/star-brancopreto,95.png,2356813-STAR-BRANCOPRETO,Chinelo Havaianas Star Wars 2024/25,star-branco/preto,ALTA,16-chinelo-havaianas-brasil-logo-2024-25.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/05/produto/6733/16-chinelo-havaianas-brasil-logo-2024-25.png,6733,05/05/2025 11:20:46,
CHINELO/Chinelo Havaianas Star Wars 202425/star-brancopreto,96.png,2356813-STAR-BRANCOPRETO,Chinelo Havaianas Star Wars 2024/25,star-branco/preto,ALTA,17-chinelo-havaianas-brasil-logo-2024-25.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2026/01/produto/13043/17-chinelo-havaianas-brasil-logo-2024-25.png,13043,12/01/2026 15:19:17,
CHINELO/Chinelo Havaianas Star Wars 202425/star-brancopreto,97.png,2356813-STAR-BRANCOPRETO,Chinelo Havaianas Star Wars 2024/25,star-branco/preto,ALTA,18-chinelo-havaianas-brasil-logo-2024-25.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2026/01/produto/13044/18-chinelo-havaianas-brasil-logo-2024-25.png,13044,12/01/2026 15:19:17,
CHINELO/Chinelo Havaianas Star Wars 202425/star-brancopreto,98.png,2356813-STAR-BRANCOPRETO,Chinelo Havaianas Star Wars 2024/25,star-branco/preto,ALTA,19-chinelo-havaianas-brasil-logo-2024-25.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2026/01/produto/13045/19-chinelo-havaianas-brasil-logo-2024-25.png,13045,12/01/2026 15:19:18,
CHINELO/Chinelo Havaianas Star Wars 202425/star-brancopreto,99.png,2356813-STAR-BRANCOPRETO,Chinelo Havaianas Star Wars 2024/25,star-branco/preto,ALTA,20-chinelo-havaianas-brasil-logo-2024-25.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2026/01/produto/13046/20-chinelo-havaianas-brasil-logo-2024-25.png,13046,12/01/2026 15:19:18,
CHINELO/Chinelo Havaianas Star Wars 202425/star-brancopreto,100.png,2356813-STAR-BRANCOPRETO,Chinelo Havaianas Star Wars 2024/25,star-branco/preto,ALTA,21-chinelo-havaianas-brasil-logo-2024-25.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2026/01/produto/13047/21-chinelo-havaianas-brasil-logo-2024-25.png,13047,12/01/2026 15:19:18,
CHINELO/Chinelo Havaianas Star Wars 202425/star-brancopreto,101.png,2356813-STAR-BRANCOPRETO,Chinelo Havaianas Star Wars 2024/25,star-branco/preto,ALTA,22-chinelo-havaianas-brasil-logo-2024-25.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2026/01/produto/13048/22-chinelo-havaianas-brasil-logo-2024-25.png,13048,12/01/2026 15:19:18,
CHINELO/Chinelo Havaianas Star Wars 202425/star-brancopreto,102.png,2356813-STAR-BRANCOPRETO,Chinelo Havaianas Star Wars 2024/25,star-branco/preto,ALTA,23-chinelo-havaianas-brasil-logo-2024-25.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2026/01/produto/13049/23-chinelo-havaianas-brasil-logo-2024-25.png,13049,12/01/2026 15:19:18,
CHINELO/Chinelo Havaianas Star Wars 202425/star-brancopreto,103.png,2356813-STAR-BRANCOPRETO,Chinelo Havaianas Star Wars 2024/25,star-branco/preto,ALTA,24-chinelo-havaianas-brasil-logo-2024-25.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2026/01/produto/13050/24-chinelo-havaianas-brasil-logo-2024-25.png,13050,12/01/2026 15:19:19,
CHINELO/Chinelo Havaianas Star Wars 202425/star-brancopreto,104.png,2356813-STAR-BRANCOPRETO,Chinelo Havaianas Star Wars 2024/25,star-branco/preto,ALTA,25-chinelo-havaianas-brasil-logo-2024-25.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2026/01/produto/13051/25-chinelo-havaianas-brasil-logo-2024-25.png,13051,12/01/2026 15:19:19,
CHINELO/Chinelo Havaianas Star Wars 202425/star-brancopreto,105.png,2356813-STAR-BRANCOPRETO,Chinelo Havaianas Star Wars 2024/25,star-branco/preto,ALTA,26-chinelo-havaianas-brasil-logo-2024-25.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2026/01/produto/13052/26-chinelo-havaianas-brasil-logo-2024-25.png,13052,12/01/2026 15:19:19,
CHINELO/Chinelo Havaianas Star Wars 202425/star-brancopreto,106.png,2356813-STAR-BRANCOPRETO,Chinelo Havaianas Star Wars 2024/25,star-branco/preto,ALTA,27-chinelo-havaianas-brasil-logo-2024-25.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2026/01/produto/13053/27-chinelo-havaianas-brasil-logo-2024-25.png,13053,12/01/2026 15:19:19,
CHINELO/Chinelo Havaianas Star Wars 202425/star-brancopreto,107.png,2356813-STAR-BRANCOPRETO,Chinelo Havaianas Star Wars 2024/25,star-branco/preto,ALTA,28-chinelo-havaianas-brasil-logo-2024-25.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2026/01/produto/13054/28-chinelo-havaianas-brasil-logo-2024-25.png,13054,12/01/2026 15:19:19,
CHINELO/Chinelo Havaianas Star Wars 202425/star-brancopreto,108.png,2356813-STAR-BRANCOPRETO,Chinelo Havaianas Star Wars 2024/25,star-branco/preto,ALTA,29-chinelo-havaianas-brasil-logo-2024-25.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2026/01/produto/13055/29-chinelo-havaianas-brasil-logo-2024-25.png,13055,12/01/2026 15:19:20,
CHINELO/Chinelo Havaianas Star Wars 202425/star-brancopreto,109.png,2356813-STAR-BRANCOPRETO,Chinelo Havaianas Star Wars 2024/25,star-branco/preto,ALTA,30-chinelo-havaianas-brasil-logo-2024-25.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2026/01/produto/13056/30-chinelo-havaianas-brasil-logo-2024-25.png,13056,12/01/2026 15:19:20,
CHINELO/Chinelo Havaianas Star Wars 202425/star-brancopreto,110.png,2356813-STAR-BRANCOPRETO,Chinelo Havaianas Star Wars 2024/25,star-branco/preto,ALTA,31-chinelo-havaianas-brasil-logo-2024-25.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2026/01/produto/13057/31-chinelo-havaianas-brasil-logo-2024-25.png,13057,12/01/2026 15:19:20,
CHINELO/Chinelo Havaianas Surf Sessions/sessi bege palhaazul atl,01.png,2364665-SESSIBEGEPALHAAZULATL,Chinelo Havaianas Surf Sessions,sessi bege palha/azul atl,ALTA,01-chinelo-havaianas-surf-sessions.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/04/produto/4673/01-chinelo-havaianas-surf-sessions.png,4673,22/04/2025 08:21:02,
CHINELO/Chinelo Havaianas Surf Sessions/sessi bege palhaazul atl,02.png,2364665-SESSIBEGEPALHAAZULATL,Chinelo Havaianas Surf Sessions,sessi bege palha/azul atl,ALTA,02-chinelo-havaianas-surf-sessions.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/04/produto/4674/02-chinelo-havaianas-surf-sessions.png,4674,22/04/2025 08:21:02,
CHINELO/Chinelo Havaianas Surf Sessions/sessi bege palhaazul atl,03.png,2364665-SESSIBEGEPALHAAZULATL,Chinelo Havaianas Surf Sessions,sessi bege palha/azul atl,ALTA,03-chinelo-havaianas-surf-sessions.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/04/produto/4675/03-chinelo-havaianas-surf-sessions.png,4675,22/04/2025 08:21:02,
CHINELO/Chinelo Havaianas Top Athletic 2425/htop novo grafite,01.png,"2363740-H,TOPNOVOGRAFITE",Chinelo Havaianas Top Athletic 24/25,"h,top novo grafite",ALTA,01-chinelo-havaianas-top-athletic-24-25.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/04/produto/4506/01-chinelo-havaianas-top-athletic-24-25.png,4506,17/04/2025 14:28:55,
CHINELO/Chinelo Havaianas Top Athletic 2425/htop novo grafite,02.png,"2363740-H,TOPNOVOGRAFITE",Chinelo Havaianas Top Athletic 24/25,"h,top novo grafite",ALTA,01-chinelo-havaianas-athletic-24-25.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/04/produto/5753/01-chinelo-havaianas-athletic-24-25.png,5753,24/04/2025 15:35:10,
CHINELO/Chinelo Havaianas Top Athletic 2425/htop novo grafite,03.png,"2363740-H,TOPNOVOGRAFITE",Chinelo Havaianas Top Athletic 24/25,"h,top novo grafite",ALTA,02-chinelo-havaianas-top-athletic-24-25.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/04/produto/4507/02-chinelo-havaianas-top-athletic-24-25.png,4507,17/04/2025 14:28:55,
CHINELO/Chinelo Havaianas Top Athletic 2425/htop novo grafite,04.png,"2363740-H,TOPNOVOGRAFITE",Chinelo Havaianas Top Athletic 24/25,"h,top novo grafite",ALTA,02-chinelo-havaianas-athletic-24-25.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/04/produto/5754/02-chinelo-havaianas-athletic-24-25.png,5754,24/04/2025 15:35:10,
CHINELO/Chinelo Havaianas Top Athletic 2425/htop novo grafite,05.png,"2363740-H,TOPNOVOGRAFITE",Chinelo Havaianas Top Athletic 24/25,"h,top novo grafite",ALTA,03-chinelo-havaianas-top-athletic-24-25.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/04/produto/4508/03-chinelo-havaianas-top-athletic-24-25.png,4508,17/04/2025 14:28:56,
CHINELO/Chinelo Havaianas Top Athletic 2425/htop novo grafite,06.png,"2363740-H,TOPNOVOGRAFITE",Chinelo Havaianas Top Athletic 24/25,"h,top novo grafite",ALTA,03-chinelo-havaianas-athletic-24-25.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/04/produto/5755/03-chinelo-havaianas-athletic-24-25.png,5755,24/04/2025 15:35:10,
CHINELO/Chinelo Havaianas Top Athletic 2425/htop novo grafite,07.png,"2363740-H,TOPNOVOGRAFITE",Chinelo Havaianas Top Athletic 24/25,"h,top novo grafite",ALTA,04-chinelo-havaianas-top-athletic-24-25.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/04/produto/4509/04-chinelo-havaianas-top-athletic-24-25.png,4509,17/04/2025 14:28:56,
CHINELO/Chinelo Havaianas Top Athletic 2425/htop novo grafite,08.png,"2363740-H,TOPNOVOGRAFITE",Chinelo Havaianas Top Athletic 24/25,"h,top novo grafite",ALTA,05-chinelo-havaianas-top-athletic-24-25.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/04/produto/4510/05-chinelo-havaianas-top-athletic-24-25.png,4510,17/04/2025 14:28:56,
CHINELO/Chinelo Havaianas Top Athletic 2425/htop novo grafite,09.png,"2363740-H,TOPNOVOGRAFITE",Chinelo Havaianas Top Athletic 24/25,"h,top novo grafite",ALTA,06-chinelo-havaianas-top-athletic-24-25.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/04/produto/4511/06-chinelo-havaianas-top-athletic-24-25.png,4511,17/04/2025 14:28:56,
CHINELO/Chinelo Havaianas Top Athletic 2425/htop novo grafite,10.png,"2363740-H,TOPNOVOGRAFITE",Chinelo Havaianas Top Athletic 24/25,"h,top novo grafite",ALTA,07-chinelo-havaianas-top-athletic-24-25.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/04/produto/4512/07-chinelo-havaianas-top-athletic-24-25.png,4512,17/04/2025 14:28:56,
CHINELO/Chinelo Havaianas Top Athletic 2425/htop novo grafite,11.png,"2363740-H,TOPNOVOGRAFITE",Chinelo Havaianas Top Athletic 24/25,"h,top novo grafite",ALTA,08-chinelo-havaianas-top-athletic-24-25.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/04/produto/4513/08-chinelo-havaianas-top-athletic-24-25.png,4513,17/04/2025 14:28:57,
CHINELO/Chinelo Havaianas Top Athletic 2425/htop novo grafite,12.png,"2363740-H,TOPNOVOGRAFITE",Chinelo Havaianas Top Athletic 24/25,"h,top novo grafite",ALTA,09-chinelo-havaianas-top-athletic-24-25.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/04/produto/4514/09-chinelo-havaianas-top-athletic-24-25.png,4514,17/04/2025 14:28:57,
CHINELO/Chinelo Havaianas Top Basic 256/tbasic brancobraazul,01.png,2393120-tbasicbrancobraazul,Chinelo Havaianas Top Basic 25/6,t/basic branco/bra/azul,ALTA,01-chinelo-havaianas-top-basic-25-6.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/06/produto/9450/01-chinelo-havaianas-top-basic-25-6.png,9450,20/06/2025 16:01:45,
CHINELO/Chinelo Havaianas Top Basic 256/tbasic brancobraazul,02.png,2393120-tbasicbrancobraazul,Chinelo Havaianas Top Basic 25/6,t/basic branco/bra/azul,ALTA,02-chinelo-havaianas-top-basic-25-6.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/06/produto/9451/02-chinelo-havaianas-top-basic-25-6.png,9451,20/06/2025 16:01:45,
CHINELO/Chinelo Havaianas Top Basic 256/tbasic brancobraazul,03.png,2393120-tbasicbrancobraazul,Chinelo Havaianas Top Basic 25/6,t/basic branco/bra/azul,ALTA,03-chinelo-havaianas-top-basic-25-6.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/06/produto/9452/03-chinelo-havaianas-top-basic-25-6.png,9452,20/06/2025 16:01:46,
CHINELO/Chinelo Havaianas Top Basic 256/tbasic brancobraazul,04.png,2393120-tbasicbrancobraazul,Chinelo Havaianas Top Basic 25/6,t/basic branco/bra/azul,ALTA,04-chinelo-havaianas-top-basic-25-6.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/06/produto/9453/04-chinelo-havaianas-top-basic-25-6.png,9453,20/06/2025 16:01:46,
CHINELO/Chinelo Havaianas Top Basic 256/tbasic brancobraazul,05.png,2393120-tbasicbrancobraazul,Chinelo Havaianas Top Basic 25/6,t/basic branco/bra/azul,ALTA,05-chinelo-havaianas-top-basic-25-6.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/06/produto/9468/05-chinelo-havaianas-top-basic-25-6.png,9468,20/06/2025 17:19:28,
CHINELO/Chinelo Havaianas Top Basic 256/tbasic brancobraazul,06.png,2393120-tbasicbrancobraazul,Chinelo Havaianas Top Basic 25/6,t/basic branco/bra/azul,ALTA,06-chinelo-havaianas-top-basic-25-6.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/06/produto/9469/06-chinelo-havaianas-top-basic-25-6.png,9469,20/06/2025 17:19:29,
CHINELO/Chinelo Havaianas Top Basic 256/tbasic brancobraazul,07.png,2393120-tbasicbrancobraazul,Chinelo Havaianas Top Basic 25/6,t/basic branco/bra/azul,ALTA,07-chinelo-havaianas-top-basic-25-6.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/06/produto/9470/07-chinelo-havaianas-top-basic-25-6.png,9470,20/06/2025 17:19:29,
CHINELO/Chinelo Havaianas Top Basic 256/tbasic brancobraazul,08.png,2393120-tbasicbrancobraazul,Chinelo Havaianas Top Basic 25/6,t/basic branco/bra/azul,ALTA,08-chinelo-havaianas-top-basic-25-6.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/06/produto/9471/08-chinelo-havaianas-top-basic-25-6.png,9471,20/06/2025 17:19:29,
CHINELO/Chinelo Havaianas Top Basic 256/tbasic brancobraazul,09.png,2393120-tbasicbrancobraazul,Chinelo Havaianas Top Basic 25/6,t/basic branco/bra/azul,ALTA,09-chinelo-havaianas-top-basic-25-6.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/06/produto/9472/09-chinelo-havaianas-top-basic-25-6.png,9472,20/06/2025 17:19:29,
CHINELO/Chinelo Havaianas Top Basic/t basic brancobrbranco,01.png,2363789-TBASICBRANCOBRBRANCO,Chinelo Havaianas Top Basic,t basic branco/br/branco,ALTA,01-chinelo-havaianas-top-basic.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/04/produto/4721/01-chinelo-havaianas-top-basic.png,4721,22/04/2025 08:52:14,
CHINELO/Chinelo Havaianas Top Basic/t basic brancobrbranco,02.png,2363789-TBASICBRANCOBRBRANCO,Chinelo Havaianas Top Basic,t basic branco/br/branco,ALTA,02-chinelo-havaianas-top-basic.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/04/produto/4722/02-chinelo-havaianas-top-basic.png,4722,22/04/2025 08:52:14,
CHINELO/Chinelo Havaianas Top Basic/t basic brancobrbranco,03.png,2363789-TBASICBRANCOBRBRANCO,Chinelo Havaianas Top Basic,t basic branco/br/branco,ALTA,03-chinelo-havaianas-top-basic.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/04/produto/4723/03-chinelo-havaianas-top-basic.png,4723,22/04/2025 08:52:14,
CHINELO/Chinelo Havaianas Top Basic/t basic brancobrbranco,04.png,2363789-TBASICBRANCOBRBRANCO,Chinelo Havaianas Top Basic,t basic branco/br/branco,ALTA,04-chinelo-havaianas-top-basic.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/04/produto/4724/04-chinelo-havaianas-top-basic.png,4724,22/04/2025 08:52:14,
CHINELO/Chinelo Havaianas Top Basic/t basic brancobrbranco,05.png,2363789-TBASICBRANCOBRBRANCO,Chinelo Havaianas Top Basic,t basic branco/br/branco,ALTA,05-chinelo-havaianas-top-basic.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/04/produto/4725/05-chinelo-havaianas-top-basic.png,4725,22/04/2025 08:52:15,
CHINELO/Chinelo Havaianas Top Basic/t basic brancobrbranco,06.png,2363789-TBASICBRANCOBRBRANCO,Chinelo Havaianas Top Basic,t basic branco/br/branco,ALTA,06-chinelo-havaianas-top-basic.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/04/produto/4726/06-chinelo-havaianas-top-basic.png,4726,22/04/2025 08:52:15,
CHINELO/Chinelo Havaianas Top Basic/t basic brancobrbranco,07.png,2363789-TBASICBRANCOBRBRANCO,Chinelo Havaianas Top Basic,t basic branco/br/branco,ALTA,07-chinelo-havaianas-top-basic.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/04/produto/4727/07-chinelo-havaianas-top-basic.png,4727,22/04/2025 08:52:15,
CHINELO/Chinelo Havaianas Top Basic/t basic brancobrbranco,08.png,2363789-TBASICBRANCOBRBRANCO,Chinelo Havaianas Top Basic,t basic branco/br/branco,ALTA,08-chinelo-havaianas-top-basic.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/04/produto/4728/08-chinelo-havaianas-top-basic.png,4728,22/04/2025 08:52:15,
CHINELO/Chinelo Havaianas Top Basic/t basic brancobrbranco,09.png,2363789-TBASICBRANCOBRBRANCO,Chinelo Havaianas Top Basic,t basic branco/br/branco,ALTA,09-chinelo-havaianas-top-basic.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/04/produto/4729/09-chinelo-havaianas-top-basic.png,4729,22/04/2025 08:52:15,
CHINELO/Chinelo Havaianas Top Brasil Vibes/0198 branco,01.png,2544327-0198branco,Chinelo Havaianas Top Brasil Vibes,0198 branco,ALTA,01-chinelo-havaianas-top-brasil-vibes.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2026/06/produto/16977/01-chinelo-havaianas-top-brasil-vibes.png,16977,26/06/2026 12:16:37,
CHINELO/Chinelo Havaianas Top Brasil Vibes/0198 branco,02.png,2544327-0198branco,Chinelo Havaianas Top Brasil Vibes,0198 branco,ALTA,02-chinelo-havaianas-top-brasil-vibes.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2026/06/produto/16978/02-chinelo-havaianas-top-brasil-vibes.png,16978,26/06/2026 12:16:38,
CHINELO/Chinelo Havaianas Top Brasil Vibes/0198 branco,03.png,2544327-0198branco,Chinelo Havaianas Top Brasil Vibes,0198 branco,ALTA,03-chinelo-havaianas-top-brasil-vibes.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2026/06/produto/16979/03-chinelo-havaianas-top-brasil-vibes.png,16979,26/06/2026 12:16:38,
CHINELO/Chinelo Havaianas Top Brasil Vibes/0198 branco,04.png,2544327-0198branco,Chinelo Havaianas Top Brasil Vibes,0198 branco,ALTA,04-chinelo-havaianas-top-brasil-vibes.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2026/06/produto/16980/04-chinelo-havaianas-top-brasil-vibes.png,16980,26/06/2026 12:16:38,
CHINELO/Chinelo Havaianas Top Brasil Vibes/0198 branco,05.png,2544327-0198branco,Chinelo Havaianas Top Brasil Vibes,0198 branco,ALTA,05-chinelo-havaianas-top-brasil-vibes.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2026/06/produto/16981/05-chinelo-havaianas-top-brasil-vibes.png,16981,26/06/2026 12:16:38,
CHINELO/Chinelo Havaianas Top Brasil Vibes/0198 branco,06.png,2544327-0198branco,Chinelo Havaianas Top Brasil Vibes,0198 branco,ALTA,06-chinelo-havaianas-top-brasil-vibes.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2026/06/produto/16982/06-chinelo-havaianas-top-brasil-vibes.png,16982,26/06/2026 12:16:38,
CHINELO/Chinelo Havaianas Top Brasil Vibes/0198 branco,07.png,2544327-0198branco,Chinelo Havaianas Top Brasil Vibes,0198 branco,ALTA,07-chinelo-havaianas-top-brasil-vibes.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2026/06/produto/16983/07-chinelo-havaianas-top-brasil-vibes.png,16983,26/06/2026 12:16:39,
CHINELO/Chinelo Havaianas Top Brasil Vibes/0198 branco,08.png,2544327-0198branco,Chinelo Havaianas Top Brasil Vibes,0198 branco,ALTA,08-chinelo-havaianas-top-brasil-vibes.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2026/06/produto/16984/08-chinelo-havaianas-top-brasil-vibes.png,16984,26/06/2026 12:16:39,
CHINELO/Chinelo Havaianas Top Disney Classics 256/tdisn brancovermelho,01.png,2398369-t.disnbrancovermelho,Chinelo Havaianas Top Disney Classics 25/6,t.disn branco/vermelho,ALTA,01-chinelo-havaianas-top-disney-classics-25-6.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/06/produto/9713/01-chinelo-havaianas-top-disney-classics-25-6.png,9713,30/06/2025 10:39:04,
CHINELO/Chinelo Havaianas Top Disney Classics 256/tdisn brancovermelho,02.png,2398369-t.disnbrancovermelho,Chinelo Havaianas Top Disney Classics 25/6,t.disn branco/vermelho,ALTA,02-chinelo-havaianas-top-disney-classics-25-6.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/06/produto/9714/02-chinelo-havaianas-top-disney-classics-25-6.png,9714,30/06/2025 10:39:05,
CHINELO/Chinelo Havaianas Top Disney Classics 256/tdisn brancovermelho,03.png,2398369-t.disnbrancovermelho,Chinelo Havaianas Top Disney Classics 25/6,t.disn branco/vermelho,ALTA,03-chinelo-havaianas-top-disney-classics-25-6.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/06/produto/9715/03-chinelo-havaianas-top-disney-classics-25-6.png,9715,30/06/2025 10:39:05,
CHINELO/Chinelo Havaianas Top Disney Classics Pato Donald 2425/tdisn clas bege palha,01.png,2357536-TDISNCLASBEGEPALHA,Chinelo Havaianas Top Disney Classics Pato Donald 24/25,t/disn clas bege palha,ALTA,01-chinelo-havaianas-top-disney-classics-pato-donald-24-25.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/04/produto/3096/01-chinelo-havaianas-top-disney-classics-pato-donald-24-25.png,3096,09/04/2025 12:07:23,
CHINELO/Chinelo Havaianas Top Disney Classics Pato Donald 2425/tdisn clas bege palha,02.png,2357536-TDISNCLASBEGEPALHA,Chinelo Havaianas Top Disney Classics Pato Donald 24/25,t/disn clas bege palha,ALTA,02-chinelo-havaianas-top-disney-classics-pato-donald-24-25.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/04/produto/3097/02-chinelo-havaianas-top-disney-classics-pato-donald-24-25.png,3097,09/04/2025 12:07:24,
CHINELO/Chinelo Havaianas Top Disney Classics Pato Donald 2425/tdisn clas bege palha,03.png,2357536-TDISNCLASBEGEPALHA,Chinelo Havaianas Top Disney Classics Pato Donald 24/25,t/disn clas bege palha,ALTA,03-chinelo-havaianas-top-disney-classics-pato-donald-24-25.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/04/produto/3098/03-chinelo-havaianas-top-disney-classics-pato-donald-24-25.png,3098,09/04/2025 12:07:24,
CHINELO/Chinelo Havaianas Top Disney Stitch Class/td class buttercream,01.png,2362717-TDCLASSBUTTERCREAM,Chinelo Havaianas Top Disney Stitch Class,t/d class buttercream,BAIXA - REVISAR,01-chinelo-havaianas-top-disney-mickey.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/04/produto/4643/01-chinelo-havaianas-top-disney-mickey.png,4643,17/04/2025 17:39:40,
CHINELO/Chinelo Havaianas Top Disney Stitch Class/td class buttercream,02.png,2362717-TDCLASSBUTTERCREAM,Chinelo Havaianas Top Disney Stitch Class,t/d class buttercream,ALTA,01-chinelo-havaianas-top-disney-stitch-class.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/04/produto/5131/01-chinelo-havaianas-top-disney-stitch-class.png,5131,23/04/2025 09:25:59,
